experiment_name,run_id,sample_id,model_name,model_family,backend,quant_bits,method,method_family,budget,benchmark,context_length,needle_depth,ppl,mean_nll,contains_ground_truth,exact_match,answer_f1,correct,official_score,official_correct,official_metric_name,official_metric_implementation,dataset_official,primary_metric,primary_score,evidence_recall,evidence_precision,max_kv_len,final_kv_len,avg_kv_len,total_time_s,prefill_time_s,decode_time_s,eviction_time_s,score_time_s,topk_time_s,cache_rebuild_time_s,tokens_per_second,avg_ms_per_token,score_update_count,eviction_count,skipped,skipped_reason,unsupported_reason,oracle
ruler_vt_diag_qwen25_7b_8methods,20260615_223853,6,mlx-community/Qwen2.5-7B-Instruct-4bit,qwen,mlx,4,attention,attention,256,ruler,16352,,2.926275543134164,1.07373046875,True,False,0.1111111111111111,False,60.0,False,string_match_all,ruler_public_string_match,True,string_match_all,60.0,0.0,0.0,256,256,256.0,239.788506375,88.30590366700017,5.780397627999264,0.71376278900334,0.002604432992029615,0.025164294995192904,1.0105095140061167,5.189954382149265,192.6799209333088,868,868,False,,,False
ruler_vt_diag_qwen25_7b_8methods,20260615_223853,7,mlx-community/Qwen2.5-7B-Instruct-4bit,qwen,mlx,4,attention,attention,256,ruler,16352,,5.745618130328692,1.7484375,True,False,0.08695652173913045,False,60.0,False,string_match_all,ruler_public_string_match,True,string_match_all,60.0,0.0,0.0,256,256,256.0,239.660615709,88.82258366699989,5.575654245998976,0.7211496680001801,0.002619148997382581,0.006853729998056224,1.0004324469969106,5.380534494499484,185.85514153329922,868,868,False,,,False
ruler_vt_diag_qwen25_7b_8methods,20260615_223853,8,mlx-community/Qwen2.5-7B-Instruct-4bit,qwen,mlx,4,attention,attention,256,ruler,16343,,1.2075772400677063,0.18861607142857142,True,False,0.11764705882352941,True,100.0,True,string_match_all,ruler_public_string_match,True,string_match_all,100.0,0.0,0.0,256,256,256.0,240.039661625,88.8649233330002,5.7290914159998465,0.7236957889986115,0.002630331996442692,0.007093620000432566,0.9903474860052484,5.2364324151326835,190.96971386666155,868,868,False,,,False
ruler_vt_diag_qwen25_7b_8methods,20260615_223853,9,mlx-community/Qwen2.5-7B-Instruct-4bit,qwen,mlx,4,attention,attention,256,ruler,16357,,13.099974637252643,2.572610294117647,True,False,0.1111111111111111,False,60.0,False,string_match_all,ruler_public_string_match,True,string_match_all,60.0,0.0,0.0,256,256,256.0,239.76187116699884,88.77602812500027,6.875992834000499,0.7230818709986124,0.002598733010017895,0.007073366991789953,0.9797184029966957,4.363006292219446,229.19976113334997,868,868,False,,,False
ruler_vt_diag_qwen25_7b_8methods,20260615_223853,0,mlx-community/Qwen2.5-7B-Instruct-4bit,qwen,mlx,4,snapkv,attention,256,ruler,16349,,3.88074360371381,1.3560267857142858,True,False,0.1111111111111111,False,60.0,False,string_match_all,ruler_public_string_match,True,string_match_all,60.0,0.0,0.0,286,286,271.5,308.61689195799954,114.6254732490006,5.480591165998703,0.0,25.77529858899834,0.003419379003389622,0.05296520900083124,5.473862050889402,182.6863721999568,28,28,False,,,False
ruler_vt_diag_qwen25_7b_8methods,20260615_223853,1,mlx-community/Qwen2.5-7B-Instruct-4bit,qwen,mlx,4,snapkv,attention,256,ruler,16346,,4.285376159309816,1.4552083333333334,True,False,0.13333333333333333,False,40.0,False,string_match_all,ruler_public_string_match,True,string_match_all,40.0,0.0,0.0,286,286,271.5,315.0939670830003,115.60688074999962,9.181145625998397,0.0,26.82855712899709,0.0032425810013592127,0.034743665002679336,3.267566077489123,306.0381875332799,28,28,False,,,False
ruler_vt_diag_qwen25_7b_8methods,20260615_223853,2,mlx-community/Qwen2.5-7B-Instruct-4bit,qwen,mlx,4,snapkv,attention,256,ruler,16355,,2.4762325727570556,0.90673828125,True,False,0.125,False,40.0,False,string_match_all,ruler_public_string_match,True,string_match_all,40.0,0.0,0.0,286,286,271.5,313.34190804099944,115.32439837399943,6.139202458999534,0.0,26.130704166002033,0.003232497004319157,0.037933998003609304,4.886628222534447,204.64008196665114,28,28,False,,,False
ruler_vt_diag_qwen25_7b_8methods,20260615_223853,3,mlx-community/Qwen2.5-7B-Instruct-4bit,qwen,mlx,4,snapkv,attention,256,ruler,16354,,3.3736412378180454,1.2159926470588236,True,False,0.125,False,40.0,False,string_match_all,ruler_public_string_match,True,string_match_all,40.0,0.0,0.0,286,286,271.5,313.7940667919993,115.7836093750002,6.1110267120047865,0.0,26.632785375998537,0.0032665420012563118,0.036953414998606604,4.909158708317638,203.70089040015955,28,28,False,,,False
ruler_vt_diag_qwen25_7b_8methods,20260615_223853,4,mlx-community/Qwen2.5-7B-Instruct-4bit,qwen,mlx,4,snapkv,attention,256,ruler,16349,,9.798473051840089,2.2822265625,False,False,0.0,False,20.0,False,string_match_all,ruler_public_string_match,True,string_match_all,20.0,0.0,0.0,286,286,271.5,315.9698244580004,115.43400195899994,8.16473774699898,0.0,26.283048125002097,0.0032592900006420678,0.034407206998366746,3.67433724506666,272.157924899966,28,28,False,,,False
ruler_vt_diag_qwen25_7b_8methods,20260615_223853,5,mlx-community/Qwen2.5-7B-Instruct-4bit,qwen,mlx,4,snapkv,attention,256,ruler,16359,,4.059426334327711,1.4010416666666667,True,False,0.1111111111111111,False,40.0,False,string_match_all,ruler_public_string_match,True,string_match_all,40.0,0.0,0.0,286,286,271.5,331.3421753750008,124.74722770800054,8.18852699800027,0.0,32.43895079000231,0.0030620819989053416,0.056264084002577874,3.6636625863633756,272.9508999333424,28,28,False,,,False
ruler_vt_diag_qwen25_7b_8methods,20260615_223853,6,mlx-community/Qwen2.5-7B-Instruct-4bit,qwen,mlx,4,snapkv,attention,256,ruler,16352,,46.49549697933449,3.83935546875,False,False,0.0,False,0.0,False,string_match_all,ruler_public_string_match,True,string_match_all,0.0,0.0,0.0,286,286,271.5,316.38106225000047,116.18602887499947,7.419499292997898,0.0,27.43090708199543,0.0029766210027446505,0.030883249998623796,4.043399536180601,247.31664309992993,28,28,False,,,False
ruler_vt_diag_qwen25_7b_8methods,20260615_223853,7,mlx-community/Qwen2.5-7B-Instruct-4bit,qwen,mlx,4,snapkv,attention,256,ruler,16352,,18.878445722970337,2.9380208333333333,True,False,0.125,False,40.0,False,string_match_all,ruler_public_string_match,True,string_match_all,40.0,0.0,0.0,286,286,271.5,310.2408347090004,115.64055054200071,6.2327654539985815,0.0,26.550295586001084,0.0029691650024687988,0.03387691500120127,4.813272731248652,207.75884846661938,28,28,False,,,False
ruler_vt_diag_qwen25_7b_8methods,20260615_223853,8,mlx-community/Qwen2.5-7B-Instruct-4bit,qwen,mlx,4,snapkv,attention,256,ruler,16343,,1.9168239868283936,0.6506696428571429,False,False,0.0,False,60.0,False,string_match_all,ruler_public_string_match,True,string_match_all,60.0,0.0,0.0,286,286,271.5,307.2411739569998,113.8172223749998,5.68065224899874,0.0,26.824644045998866,0.0030052869997234666,0.03873033299987583,5.281083700430305,189.35507496662467,28,28,False,,,False
ruler_vt_diag_qwen25_7b_8methods,20260615_223853,9,mlx-community/Qwen2.5-7B-Instruct-4bit,qwen,mlx,4,snapkv,attention,256,ruler,16357,,13.540680563603262,2.6056985294117645,True,False,0.13333333333333333,False,40.0,False,string_match_all,ruler_public_string_match,True,string_match_all,40.0,0.0,0.0,286,286,271.5,310.8251719580003,113.0234736249995,5.728479372999573,0.0,25.933104913000534,0.0029061649984214455,0.038519996000104584,5.236991886782558,190.94931243331908,28,28,False,,,False
ruler_vt_diag_qwen25_7b_8methods,20260615_223853,0,mlx-community/Qwen2.5-7B-Instruct-4bit,qwen,mlx,4,compactor,hybrid,256,ruler,16349,,14.876410726845135,2.6997767857142856,True,False,0.2222222222222222,False,20.0,False,string_match_all,ruler_public_string_match,True,string_match_all,20.0,0.0,0.0,680,680,665.5,274.3140332490002,93.92853999999988,1.6448499180060026,0.0,6.96633670600113,0.0037812110003869748,0.033492502997432894,18.238746083513817,54.82833060020008,28,28,False,,,False
ruler_vt_diag_qwen25_7b_8methods,20260615_223853,1,mlx-community/Qwen2.5-7B-Instruct-4bit,qwen,mlx,4,compactor,hybrid,256,ruler,16346,,104.69398503111668,4.651041666666667,False,False,0.0,False,0.0,False,string_match_all,ruler_public_string_match,True,string_match_all,0.0,0.0,0.0,693,693,678.5,279.6608272909998,95.93578920799973,1.7311905440046758,0.0,6.649015538999265,0.00368387399794301,0.02832920700075192,17.329114986154277,57.706351466822525,28,28,False,,,False
ruler_vt_diag_qwen25_7b_8methods,20260615_223853,2,mlx-community/Qwen2.5-7B-Instruct-4bit,qwen,mlx,4,compactor,hybrid,256,ruler,16355,,19.66821549756221,2.97900390625,False,False,0.0,False,0.0,False,string_match_all,ruler_public_string_match,True,string_match_all,0.0,0.0,0.0,677,677,662.5,282.0182949579994,96.16424670800006,1.8631904580024639,0.0,6.977849084001718,0.003717582997524005,0.03269366700442333,16.1014135034607,62.10634860008213,28,28,False,,,False
ruler_vt_diag_qwen25_7b_8methods,20260615_223853,3,mlx-community/Qwen2.5-7B-Instruct-4bit,qwen,mlx,4,compactor,hybrid,256,ruler,16354,,54.573064736074414,3.9995404411764706,False,False,0.0,False,0.0,False,string_match_all,ruler_public_string_match,True,string_match_all,0.0,0.0,0.0,682,682,667.5,284.68359283300015,96.33279508300075,2.140048081999339,0.0,7.200699583996538,0.0037569570031337207,0.03182383399507671,14.018376620759152,71.33493606664463,28,28,False,,,False
ruler_vt_diag_qwen25_7b_8methods,20260615_223853,4,mlx-community/Qwen2.5-7B-Instruct-4bit,qwen,mlx,4,compactor,hybrid,256,ruler,16349,,24.80232751057381,3.2109375,False,False,0.0,False,0.0,False,string_match_all,ruler_public_string_match,True,string_match_all,0.0,0.0,0.0,673,673,658.5,282.1887003339998,96.03743541599943,1.660362955997698,0.0,6.838107125000533,0.003685583995320485,0.030764622000788222,18.068338547081865,55.345431866589934,28,28,False,,,False
ruler_vt_diag_qwen25_7b_8methods,20260615_223853,5,mlx-community/Qwen2.5-7B-Instruct-4bit,qwen,mlx,4,compactor,hybrid,256,ruler,16359,,31.929861422184146,3.4635416666666665,False,False,0.0,False,0.0,False,string_match_all,ruler_public_string_match,True,string_match_all,0.0,0.0,0.0,683,683,668.5,286.59536237499924,96.27876199899947,1.9052748710000742,0.0,6.92131074999088,0.0038059589969634544,0.03165216299930762,15.745759552401525,63.50916236666913,28,28,False,,,False
ruler_vt_diag_qwen25_7b_8methods,20260615_223853,6,mlx-community/Qwen2.5-7B-Instruct-4bit,qwen,mlx,4,compactor,hybrid,256,ruler,16352,,58.48952370588267,4.06884765625,False,False,0.0,False,0.0,False,string_match_all,ruler_public_string_match,True,string_match_all,0.0,0.0,0.0,673,673,658.5,282.81244120799965,96.32843949999915,2.0210921660000167,0.0,7.056380374000582,0.0037432069966598647,0.03179133300000103,14.843459642601847,67.36973886666722,28,28,False,,,False
ruler_vt_diag_qwen25_7b_8methods,20260615_223853,7,mlx-community/Qwen2.5-7B-Instruct-4bit,qwen,mlx,4,compactor,hybrid,256,ruler,16352,,33.88311022114183,3.5229166666666667,False,False,0.0,False,0.0,False,string_match_all,ruler_public_string_match,True,string_match_all,0.0,0.0,0.0,678,678,663.5,281.7577037500014,96.5326166249979,2.2329090390012425,0.0,7.197853415998907,0.003739207009857637,0.029586290003862814,13.435388310048982,74.4303013000414,28,28,False,,,False
ruler_vt_diag_qwen25_7b_8methods,20260615_223853,8,mlx-community/Qwen2.5-7B-Instruct-4bit,qwen,mlx,4,compactor,hybrid,256,ruler,16343,,93.1340803044687,4.534040178571429,False,False,0.0,False,0.0,False,string_match_all,ruler_public_string_match,True,string_match_all,0.0,0.0,0.0,679,679,664.5,279.45868449999944,96.46434758399846,2.1633870020014,0.0,7.18985045899899,0.0037627079964295262,0.032923832992310054,13.867144423187481,72.11290006671334,28,28,False,,,False
ruler_vt_diag_qwen25_7b_8methods,20260615_223853,9,mlx-community/Qwen2.5-7B-Instruct-4bit,qwen,mlx,4,compactor,hybrid,256,ruler,16357,,112.54414990237413,4.723345588235294,False,False,0.0,False,0.0,False,string_match_all,ruler_public_string_match,True,string_match_all,0.0,0.0,0.0,687,687,672.5,284.6081267919981,96.62340516599943,2.0580910389981,0.0,7.176115001000653,0.0037025019937573234,0.029832956000973354,14.576614654813477,68.60303463327,28,28,False,,,False
ruler_vt_diag_qwen25_7b_8methods,20260615_223853,0,mlx-community/Qwen2.5-7B-Instruct-4bit,qwen,mlx,4,l1_prefill_only,geometry,256,ruler,16349,,1.0033538258162868,0.0033482142857142855,True,False,0.11764705882352941,True,100.0,True,string_match_all,ruler_public_string_match,True,string_match_all,100.0,0.0,0.0,256,256,256.0,183.447710542001,89.31503083299867,1.7233040840037575,0.5670872919963585,0.33418086595702334,0.006917954940945492,0.24057226096192608,17.40841925604964,57.44346946679192,868,868,False,,,False
ruler_vt_diag_qwen25_7b_8methods,20260615_223853,1,mlx-community/Qwen2.5-7B-Instruct-4bit,qwen,mlx,4,l1_prefill_only,geometry,256,ruler,16346,,1.0846420231803167,0.08125,True,False,0.125,True,100.0,True,string_match_all,ruler_public_string_match,True,string_match_all,100.0,0.0,0.0,256,256,256.0,183.5553561659981,90.15424533399892,1.7724984979995497,0.5797496239974862,0.3339601079969725,0.0069251820277713705,0.24849128800997278,16.92526116882928,59.08328326665166,868,868,False,,,False
ruler_vt_diag_qwen25_7b_8methods,20260615_223853,2,mlx-community/Qwen2.5-7B-Instruct-4bit,qwen,mlx,4,l1_prefill_only,geometry,256,ruler,16355,,1.0459461421743022,0.044921875,True,False,0.13333333333333333,True,100.0,True,string_match_all,ruler_public_string_match,True,string_match_all,100.0,0.0,0.0,256,256,256.0,183.6853718759994,90.68407929100067,1.551842207007212,0.5535771249997197,0.2700488900154596,0.006743872012521024,0.2353747949582612,19.33186239202513,51.72807356690707,868,868,False,,,False
ruler_vt_diag_qwen25_7b_8methods,20260615_223853,3,mlx-community/Qwen2.5-7B-Instruct-4bit,qwen,mlx,4,l1_prefill_only,geometry,256,ruler,16354,,1.4304603614247842,0.35799632352941174,True,False,0.15384615384615385,False,80.0,False,string_match_all,ruler_public_string_match,True,string_match_all,80.0,0.0,0.0,256,256,256.0,181.74473800000123,89.06405729200014,1.4883276260043203,0.5806864129954192,0.2570673029713362,0.006670140001006075,0.24432825696567306,20.156852211727283,49.61092086681067,868,868,False,,,False
ruler_vt_diag_qwen25_7b_8methods,20260615_223853,4,mlx-community/Qwen2.5-7B-Instruct-4bit,qwen,mlx,4,l1_prefill_only,geometry,256,ruler,16349,,1.3351751743691969,0.2890625,True,False,0.10526315789473684,False,80.0,False,string_match_all,ruler_public_string_match,True,string_match_all,80.0,0.0,0.0,256,256,256.0,181.34572837500127,88.91595454200069,1.3547687499976746,0.5671957920094428,0.238533534013186,0.006724841983668739,0.2429156390062417,22.144000590544692,45.15895833325582,868,868,False,,,False
ruler_vt_diag_qwen25_7b_8methods,20260615_223853,5,mlx-community/Qwen2.5-7B-Instruct-4bit,qwen,mlx,4,l1_prefill_only,geometry,256,ruler,16359,,1.0571277447602365,0.05555555555555555,True,False,0.18181818181818182,True,100.0,True,string_match_all,ruler_public_string_match,True,string_match_all,100.0,0.0,0.0,256,256,256.0,181.24173658400105,88.80510591700113,1.349844910999309,0.5758177919979062,0.2304146670121554,0.006834627994976472,0.2481427409729804,22.224775420896748,44.99483036664363,868,868,False,,,False
ruler_vt_diag_qwen25_7b_8methods,20260615_223853,6,mlx-community/Qwen2.5-7B-Instruct-4bit,qwen,mlx,4,l1_prefill_only,geometry,256,ruler,16352,,2.759740679880975,1.01513671875,False,False,0.0,False,80.0,False,string_match_all,ruler_public_string_match,True,string_match_all,80.0,0.0,0.0,256,256,256.0,181.03335516699917,88.77069241699974,1.3498353729974042,0.5747834619996866,0.23459195400391764,0.006826926013673074,0.24459240299620433,22.224932462232704,44.994512433246804,868,868,False,,,False
ruler_vt_diag_qwen25_7b_8methods,20260615_223853,7,mlx-community/Qwen2.5-7B-Instruct-4bit,qwen,mlx,4,l1_prefill_only,geometry,256,ruler,16352,,1.2853636400337785,0.25104166666666666,True,False,0.11764705882352941,False,80.0,False,string_match_all,ruler_public_string_match,True,string_match_all,80.0,0.0,0.0,256,256,256.0,181.1765787910008,88.83434345800015,1.350681039997653,0.5792669979928178,0.23351557400201273,0.007001089015830075,0.24538220698013902,22.21101733985407,45.0227013332551,868,868,False,,,False
ruler_vt_diag_qwen25_7b_8methods,20260615_223853,8,mlx-community/Qwen2.5-7B-Instruct-4bit,qwen,mlx,4,l1_prefill_only,geometry,256,ruler,16343,,1.4332334358935082,0.3599330357142857,True,False,0.11764705882352941,True,100.0,True,string_match_all,ruler_public_string_match,True,string_match_all,100.0,0.0,0.0,256,256,256.0,181.10851824999918,88.85105791700153,1.3651847540058952,0.600518995001039,0.23653741005000484,0.00674062598409364,0.27336716404897743,21.97504763510599,45.50615846686317,868,868,False,,,False
ruler_vt_diag_qwen25_7b_8methods,20260615_223853,9,mlx-community/Qwen2.5-7B-Instruct-4bit,qwen,mlx,4,l1_prefill_only,geometry,256,ruler,16357,,1.1701934975385415,0.15716911764705882,True,False,0.14285714285714288,True,100.0,True,string_match_all,ruler_public_string_match,True,string_match_all,100.0,0.0,0.0,256,256,256.0,181.42106783300187,88.96626862500125,1.3568119580013445,0.5697558329993626,0.23488429300232383,0.006826030985394027,0.23947953101378516,22.11065418688643,45.227065266711485,868,868,False,,,False
ruler_vt_diag_qwen25_7b_8methods,20260615_223853,0,mlx-community/Qwen2.5-7B-Instruct-4bit,qwen,mlx,4,l2_prefill_only,geometry,256,ruler,16349,,1.0409966498547556,0.04017857142857143,True,False,0.11764705882352941,True,100.0,True,string_match_all,ruler_public_string_match,True,string_match_all,100.0,0.0,0.0,256,256,256.0,182.87002625099922,89.0763103749996,1.5169541239993123,0.5855589550010336,0.01012872999854153,0.007160718983868719,0.26269375800256967,19.776471499947352,50.56513746664374,868,868,False,,,False
ruler_vt_diag_qwen25_7b_8methods,20260615_223853,1,mlx-community/Qwen2.5-7B-Instruct-4bit,qwen,mlx,4,l2_prefill_only,geometry,256,ruler,16346,,1.0073183156003926,0.007291666666666667,True,False,0.125,True,100.0,True,string_match_all,ruler_public_string_match,True,string_match_all,100.0,0.0,0.0,256,256,256.0,182.65206012600174,88.88256141700003,1.3758450390014332,0.5898647110007005,0.008807656000499264,0.007464895943485317,0.26329191503100446,21.804781170540494,45.86150130004777,868,868,False,,,False
ruler_vt_diag_qwen25_7b_8methods,20260615_223853,2,mlx-community/Qwen2.5-7B-Instruct-4bit,qwen,mlx,4,l2_prefill_only,geometry,256,ruler,16355,,1.0048947528552166,0.0048828125,True,False,0.13333333333333333,True,100.0,True,string_match_all,ruler_public_string_match,True,string_match_all,100.0,0.0,0.0,256,256,256.0,182.85755695900116,89.01406804100043,1.3463262900022528,0.5847082120035338,0.008528370975909638,0.007014634020379162,0.2600098410330247,22.282859825867178,44.87754300007509,868,868,False,,,False
ruler_vt_diag_qwen25_7b_8methods,20260615_223853,3,mlx-community/Qwen2.5-7B-Instruct-4bit,qwen,mlx,4,l2_prefill_only,geometry,256,ruler,16354,,1.491550490363733,0.39981617647058826,True,False,0.14285714285714288,True,100.0,True,string_match_all,ruler_public_string_match,True,string_match_all,100.0,0.0,0.0,256,256,256.0,182.50908812499983,88.83898554200096,1.342371289996663,0.5857463280044612,0.008179531012501684,0.006914780002261978,0.2589269570544275,22.348511342249115,44.745709666555435,868,868,False,,,False
